,model,prompt,generated_text
131,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  मृत्युले मात्र होइन, उसले आफ्नो सारा समाजलाई पनि सुरक्षित बनाउन सक्छ । हामीले यसको विरोध गर्नुपर्छ । यसको बिरोध गर्नेहरूले गलत बाटो परित्याग गर्नुपर्छ । यसो गर्न सकिँदैन भन्ने हो भने कुनै पनि देशमा हिंसाका नाममा कुनै पनि व्यक्तिलाई मारि"
132,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  समाज वा मुलुकले नै ग्रहण गर्न सक्छ कि सक्दैन । यसका लागि हामी हरेक पाइलामा उभिएर हरेक पाइला चाल्न तयार छौं । काठमाडौँ, फागुन ७ गते । प्रधानमन्त्री शेरबहादुर देउवाले नेपाली काङ्ग्रेस केन्द्रीय कार्यसमितिको बैठक आज बस्ने भएको छ"
133,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  यौन शोषण गर्ने क्षमता र मानसिक क्षमतामा त्यति विश्वास नहुन सक्छ । त्यसैले, उनीहरूलाई शारीरिक, बौद्धिक एवं मानसिक यातना दिने, मानसिक यातना दिने वा शोषण गर्ने आदि शारीरिक, मानसिक वा शारीरिक र मानसिक यातना दिएर यौन उत्पीडनमा"
134,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  सामाजिकीकरण गर्न पनि सहज छैन । यो कुराले मानिसका लागि शिक्षा र अवसरको आवश्यकता बढेको छैन । यो त समाजको लागि राम्रो कुरा हो । शिक्षाले जीवनलाई पनि बलियो बनाउँछ, नयाँ पुस्ता पनि । अहिलेका"
135,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  काम गर्ने समय पनि लाग्दैन । उसको कामका लागि उसलाई कुनै पनि समस्या हुँदैन । ऊ काम गर्न तयार छ भन्ने पनि होइन । उसलाई काम गर्ने समय, परिश्रम, कर्तव्य र सीप चाहिन्छ भन्ने पनि होइन । तर उसले काम"
136,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  [...] नयाँ लेख/रचना पढ्नुहोस् नयाँ प्रतिक्रिया पोस्ट गर्नुस हाम्रो बारे प्रधानमन्त्री केपी शर्मा ओलीदेखि मन्त्री र उच्चपदस्थ पदाधिकारीसम्म यस्ता सरुवा भए, जसलाई अहिले सर्वत्र"
137,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  ज्यादै मन परेको पुस्तक पनि चाहिन्छ । यसका लागि उनी सबैभन्दा उत्कृष्ट लेखक हुने छन् । © 2017 पाना सम्बाद मिडिया प्रा. लि. यी ७ व्यक्तिले भुलेर पनि खानु हुदैन अनार
138,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  कसैले पनि माया गर्दैन । केही अपवादले उसलाई साथ दियो र आफ्नो लागि एक जीवन समर्पण गर्यो । उसले आफूलाई र आफ्नी एक मित्रले पनि प्रेम गर्न सक्छ र सम्बन्धलाई सधैंभरि प्रेम गर्छ । यस्तोमा ऊ केही हदसम्म
139,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  केवल एउटा कुरा मात्र थाहा हुन्छ । अर्को कुरा यो कुनै कुनै व्यक्तिको मनको कुरा हो अथवा ऊ सम्पूर्ण संसारलाई बुझ्नको लागि प्रेरित गर्दछ । यो कुराले उसलाई आध्यात्मिक र दार्शनिक दुवै प्रकारले ज्ञान प्रदान गर्दछ । उदाहरणको निम्ति
140,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  थाहा हुँदैन र उसको अनुभव पनि हुँदैन । तर, यो गलत कुरा हो । किनभने हाम्रो जीवन यस्तो भयो कि, जसले मानिसको जीवनमा एउटा अचम्म लाग्दो कुरा जन्माउँछ । हाम्रो बारे – पल्ल"
141,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  नै थाहा हुँदैन । राष्ट्रिय समाचार समितिमा नेपाल पत्रकार महासंघ, प्रेस युनियन, प्रेस चौतारी र प्रेस सेन्टर नेपालको संयुक्त पत्रकार को लागि खोज: काठमाडौं, नेपाल"
142,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  ज्यादै धेरै आवश्यक पर्छ । यद्यपि बाइबल अध्ययन गर्ने विद्यार्थी ज्यादै कम छन् तर त्यसको लागि आवश्यक पर्दैन भन्ने कुरा त बाइबल अध्ययन गरिएका अन्य पुस्तकहरू भन्दा फरक छ । यस प्रकारको पठनले उसलाई निकै टाढा र नआ
143,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  ‘लाण्डलु’ बनाउन गाह्रो हुन्छ । उसलाई लाग्छ- ‘लामाले भनेको कुरा यति मात्र होइन सबै चीजको गुण हामीले स्वीकार पनि गरेका छौं कि त्यो हाम्रो लागि होइन’ भनेर । उनले यो परियोजनाका
144,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  आफूमा भएको ज्ञान तथा अनुभवले सिकाउने गर्छ । तर आफूप्रति कुनै पनि कुरामा विश्वास गर्दैनन् । यस्तो परिस्थितिमा पनि आफ्नो बुद्धिमानलाई पनि विश्वास गर्नुपर्छ । काठमाडौँ, नेपाल ‘जागिर माफी मागे"
145,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  केवल उसको उमेर अनुसार नै हेरचाह गर्नुपर्ने अवस्था छ भन्ने थाहा भयो भने, ऊ स्वयं नै आफ्नो पेशाप्रति सचेत हुनुपर्ने हुन्छ । धेरै राम्रो नेपाल Home » madhesh » राजपा नेपालको संसदीय दलको"
146,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  विश्वास छ कि हरेक समय, समय अनि ज्ञान अनि अनुभव। यसले परमेश्वरको सेवा गर्ने इच्छालाई पूरा गर्ने आशा गर्दछ। हाम्रो नयाँ करारको लागि नयाँ करारहरूको बारेमा हामीलाई सूचित गरिएको छ। यो नयाँ करारको बारेमा तपाईंको"
147,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  काम मन पर्दैन र उसलाई काम मन पर्दैन । Home » जिल्ला हुलाक कार्यालय बाँकेको भवन यो पनि पढ्नुहोस - निलमनी भण्डारी (काठमाडौँ) सन् १९८० को दशकमा
148,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  उसको व्यक्तित्व विकास गर्ने काम गरिन्छ । ऊ आफैँभित्र यो कुरा मात्र एक होइन, त्योभन्दा अघि बढ्नका लागि अनेकौँ कुरा गर्न सक्छ ।” नेपाल आइडल सिजन २ को टुरमा एक हजार रुपैयाँ पनि खर्च नगर्न"
149,Sakonii/distilgpt2-nepali,किशोरले स्वयम्सेवा गर्छ किनभने उसलाई ,"किशोरले स्वयम्सेवा गर्छ किनभने उसलाई  उसले कुन दिनलाई काम गर्छ भनेर सिकाउनुपर्दैन । © २०१८ सर्वाधिकार सुरक्षित सूचना विभाग दर्ता नंः ८४७/०७४-७५, दैनिक नेपाल टिम यस कार्यक्रममा नेपालका राष्ट्रिय तथा अन्तराष्ट्रिय गैर सरकारी संस्था"
150,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर ावस्था, महिला विवाह र घर व्यवहारबाट आएको परिवर्तनको अनुभव, किशोरावस्थाको लागि आफ्नो किशोरावस्थालाई कसरी थाहा पाउने बारे धेरै कुराहरू सिक्न पाइयो। ती सबैलाई पूर्णकालीन युवा-महिलाबाट गरिएको काम, पढाइ र व्यक्तित्वको अध्ययन"
151,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर ावस्थामा यौनसम्पर्क गर्दा राम्रो हुन्छ र आफ्नो जीवन पनि राम्रो हुन्छ भन्ने सोच्छन् । तर उनी आफ्नो उमेरभन्दा दुई घन्टा बढी समय यौन आनन्द लिएनन्, यो कुरा उनलाई थाहा छैन, तर उनको यौनजीवनलाई साँच्चिकै माया गर्ने कुरा भने"
152,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर ावस्थामा आएर एउटा साथीसँग यौनसम्पर्क गर्न मनाउँथे, मैले त्यस्तो कल्पना गर्नुपर्छ जबकी, कुनै पनि साथीसँग यौन सम्पर्क गर्न मनै लाग्दैन। काठमाडौं चैत २२_ नेपाल आयल निगमले शुक्रबार राति १२ बजेबाट लागू हुने"
153,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर ावस्थाको अन्त्यका साथ विवाह गर्ने, उमेर र यौवनको सम्बन्धका बारेमा अध्ययन गर्ने अनि आफ्ना बारेमा कुरा राख्ने मौका मिलेको छ । हाम्रो बारे यो जितसँगै भारत १९ अंक सहित दोस्रो स्थानमा रहेको छ । आइतबार दोस्रो"
154,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,आफ्नो साथीहरूसँग किशोर ावस्थामा आफ्नो यौन झुकाव बढाउनका लागि यौन उत्तेजना बढाउने औषधीमा केही भिन्नता थप्नुहोस् । यसले तपाईंको यौनसाथीको यौन उत्तेजना बढाइदिन्छ र यौनरोगलाई पूर्ण रूपमा ठिक गराउँछ । आजबाट नयाँ
155,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर  हुँदा आफ्नो मनको शान्तिको लागि रकेटको खेल खेल्ने गर्दथें। त्यहाँ एक विशेष चुम्बकीय शक्ति थियो, जब कुनै चुम्बकीय शक्ति, खेल रोटोले आफ्नो आवाज, ट्याटुरले मारम. जबकि"
156,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर -किशोरीहरूलाई समय दिनु छ। प्रदेश नं ५, ४ र ६ लाई विशेष क्षेत्र दिइएको भन्दै मुख्यमन्त्री पोखरेलले प्रदेशमा विकासका गतिविधि प्रभावकारी बन्ने गरी नीति नियम निर्माण गर्न सुझाव दिए । के हो एन्ड्रोइड रुट, कसरी गर्ने"
157,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर -किशोरीले के सिक्ने? © २०१८ प्रतिलिपि अधिकार. आजको खबर मिडिया प्रा. लि., सर्वाधिकार सुरक्षित. _ Design and Developed by: Amrit Sparsha."
158,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,आफ्नो साथीहरूसँग किशोर  अवस्थाका बारेमा जानकारी लिन सक्नु हुन्छ । कुनै अपरिचित व्यक्तिलाई यौनसम्पर्कको हतारो गर्ने वा एकान्त स्थानमा बस्ने वा यौनसम्पर्क रहने सम्भावना हुन्छ । यसले यौन क्रियाकलापमा समस्या सिर्जना गर्न सक्छ । 'सेरोफेरो' पिस एरा नेपाल प्रा. लि.
159,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर ावस्थामा पुगेपछि थाहा पाए जस्तो लाग्छ, एक साथीले यसो गरे भनेर म केही भन्न सक्दिन काठमाडौँ, १९ पुस (रासस)ः अख्तियार दुरुपयोग अनुसन्धान आयोगले आज यहाँ आयोजना गरेको ‘यातायात समिति दर्ता तथा नविकरणसम्बन्धी जानकारी मार्ग निर्देशन तथा नियमन निकायका पदाधिकारी"
160,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर  कथा र गजल लेख्नुभएको छ. म पनि नेपाली गजल क्षेत्रमा सक्रिय र सक्रिय छु. उहाँ मेरो अनुभवमा पनि नेपाली गजललेखनमा सक्रिय हुनुहुन्छ, र आफ्नो व्यक्तिगत स्वार्थका लागि म यो क्षेत्रले केही नगरेको जस्तो लाग्छ."
161,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,आफ्नो साथीहरूसँग किशोर  छँदा आफूले देखेका कुरा बिर्सन्नँ । ० तपाईंहरू पनि तपाईंको किशोरावस्थामै आएर केही भन्नुभए म त उहाँलाई प्रेम गर्छु । काठमाडौं । पछिल्लो समयका चर्चित गायक टंक बुढाथोकीले नयाँ गीत ‘बनाउ नेपाल’ सार्वजनिक
162,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,आफ्नो साथीहरूसँग किशोर  बम देवान र सरोज बम देवान बम देवान र राजु घिसिङलाई पक्राउ गरिएको जिल्ला प्रहरी कार्यालय डोटीका प्रहरी नायब उपरीक्षक हरिबहादुर ओलीले राससलाई जानकारी दिए । उनका अनुसार उनीहरुलाई नियन्त्रणमा लिएर मङ्गलबार बेलुका नै जिल्ला प्रहरी कार्यालय डोटीमा राखिएको छ । पक्राउ
163,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,आफ्नो साथीहरूसँग किशोर ावस्थादेखि नै रमाइलो र परिपक्वताको अध्ययन गर्नुपर्छ र त्यो अभ्यासमा सरिक हुनका लागि मेरो परिवार सँग सम्पर्कमा रहनुपर्छ।’ शेयर प्यानेल बन्द गर्नुहोस् यस दिन बैंकारलाई
164,Sakonii/distilgpt2-nepali,आफ्नो साथीहरूसँग किशोर ,"आफ्नो साथीहरूसँग किशोर ावस्थाकी छँदा पनि उनी सँगै खेल्न सक्ने भइसकेका थिए । त्यसपछि, किशोरले किशोरलाई नै रोज्यो । तैपनि, किशोरावस्थामा उनी किशोरावस्थामा पुग्न सकेनन् । किशोरावस्थामा नै किशोरावस्थामा पुग्नुपर्ने बाध्यता हुन्छ"
165,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर ावस्था सुरु हुन थालिसकेको र उनी किशोरावस्थामा हुने आफ्ना साथीसँग यौन र यौनिक सम्बन्धमा आधारित रहेर पनि धेरैले थाहा नपाएका कुरा भन्न सक्ने अवस्थामा छैनन् । लेदोङ गाविस ९ की १४ बर्षिया कमला थापालार्इ
166,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर  अवस्थाका बारेमा कुरा गरिरहेका छौं । उनीहरुबीच विवाह हुन लागेको छ भन्ने कुराले पनि उनीहरुलाई पिरोल्न सकेको हुनुपर्छ । हामी उनीहरुको वैवाहिक जीवन सुरु गर्ने कुरामा छौं । फ्याक्स : +९७७-६१ ५२७८
167,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,"आफ्नो परिवारसँग किशोर  किशोरीमाथि यौन दुव्र्यवहार गरेको खुलेको छ । – राष्ट्रिय जनता पार्टी नेपाल नेपाली युनिकोड हाम्रो बारेमा नेपालमा खतराको संकेत,कसले पठायो ट्रान्समिटर जोडिएको चिल नेपालमा?"
168,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर ावस्थाको अनुभव हुन्छ । उनीहरू सँगै बस्दा आफ्नो भविष्यलाई पनि राम्रो बनाउने गर्छन् । हाम्रो परिवार र साथीभाइसँग बसेर एक वर्षसम्मको कुराकानीपछि मात्रै उनीहरू धेरै राम्रो हुन सक्छन् । उनीहरूमध्ये कसैले पनि परिवारसँग भेट हुन चाहन्छन् । तपाईंको
169,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर वयमा र एक युवासँग प्रेम गरेको बताए । जिल्ला शिक्षा कार्यालय खारेज भएपछि जिल्ला शिक्षा अधिकारी काठमाडौं । नेपालको प्रतिष्ठित मोबाइल सेवा प्रदायक एनसेलले यो वर्ष एक करोड ६० लाख कर छली गर्यो । रेनो र
170,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,"आफ्नो परिवारसँग किशोर  अवस्थामा रहेको अवस्थामा उनीहरुको कुरा सुन्न पाए हुन्थ्यो भन्ने विश्वास छ । अबदेखि नेपाल टेलिकमले समेत स्मार्ट टेलिकमको सेवा बिस्तार गर्ने भएका छन। यससँगै कम्पनीले आफ्नो फोरजी सेवा विस्तार गर्न लागेका छन। टेलिकमबाट ग्राहकहरुको सहजता, गुणस्तरीय सेवा"
171,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,"आफ्नो परिवारसँग किशोर ावस्थामा सेक्स, यौनसम्पर्क र कुराकानी गर्न समेत रुचि राख्छन् । उनीहरू किशोरावस्थामा यौन र यौनसम्पर्कलाई पनि विशेष विशेष रुचि राख्ने गर्दछन् । किशोरावस्थामा यौन तथा यौनचाहना बढ्नुको साथै यसमा पर्याप्त मात्रामा शुक्रकीट पनि समावेश"
172,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर  अवस्थामा समेत ध्यान दिईसकेको बताएका छन् । अहिले किशोरावस्थामा पनि किशोरावस्थामा यौन इच्छा जागृत भइरहेका बेला किशोरावस्था (मोस्ट भ्यान्टेज)मा रहेको र त्यसमा अभिभावकको पनि रुचि नहुने भएकाले किशोरावस्थासम्म यौन इच्छा जागृत
173,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,"आफ्नो परिवारसँग किशोर ावस्थामा छटपटाउने र उनीहरू विवाहपछि पनि एक्लोपनको सहारा बन्न पुगेका छन् । 'सरकारले जनअपेक्षा अनुसार काम गर्नुपर्छ' काठमाडौं, २९ जेठ । बलिउड निर्देशक संजय गुप्ताको आज निधन भएको छ । उनी ७० बर्ष"
174,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,"आफ्नो परिवारसँग किशोर ावस्था देखि नै एकपछि अर्को समय बिताउने चलन छ । Next: विश्वकप २०१८ को फाइनलमा मैदान उत्रदै, कसले मार्ला बाजी? आज हर्षोल्लासपूर्वक छठ पर्व मनाइँदै “"
175,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर ावस्थामा हुँदा आफ्ना छोराछोरी र नातेदारका लागि मात्र यौन शिक्षाको विषयले निकै महत्त्व राख्छ । 'एक सय रुपैयाँ कमाउ’ हाम्रो बारेमा प्रदेश २ को बजेट चैत २६ – सबै समुदायको लागि सेयर
176,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,"आफ्नो परिवारसँग किशोर ावस्था बिताएकी थिइन् । उनी त्यतिबेलादेखि नै स्कुल जान्थिन्, जब उनी स्कुल जान्थिन् र उनले पढ्न थाल्थिन् । तपाईंको रुचि अनुसारको समाचारको लागि खाता खोल्नुहोस् । सरकारले आगामी आर्थिक वर्ष"
177,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर ावस्थामा उनकी प्रेमिकाका साथ विवाह गर्न चाहन्छन् । त्यसैले यौन सम्बन्धका लागि कुनै शारीरिक सम्पर्क नराखिने निर्णय लिएका आमाबाबुले बच्चा वा वृद्धावस्थामा समेत बच्चा हुनु भनेको यौन चाहनामा पर्नु हो । – अहिलेका
178,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर  अवस्थाको यौन शोषणका बारेमा जान्नै पर्ने कुरा गरेका छन् । यौन दुव्र्यवहारका कारण पीडित बालिकाले आफ्ना साथीको यौन शोषणका बारेमा आफ्नो सोच प्रष्ट गर्न नसक्दा पनि यौन दुव्र्यवहार हुने गरेको बताएका छन् । eHimala
179,Sakonii/distilgpt2-nepali,आफ्नो परिवारसँग किशोर ,आफ्नो परिवारसँग किशोर ावस्थामा बिताउने कुरा समेत थाहा पाउन सकिन्छ । एक समय स्कुल तथा कलेजलाई पूर्ण सहयोग दिने सोच बनाएका उनको पहिलो विवाह हो । ‘प्रदेश नं १ खेलकुद हब बन्छ’ -मुख्यमन्त्री राई नेपाल टेलिकमले हाल
180,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,आफ्नो शिक्षकहरूसँग किशोर  अवस्थामा सुधार आएको छ । भिडियो ग्यालरी (५) के तपाइँलाई थाहा छ? राष्ट्रिय खेलकुद परिषद्को आजीवन सदस्य पदमा नियुक्त गर्ने सरकारको निर्णय _ Everest Online News धेरै पढ
181,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,आफ्नो शिक्षकहरूसँग किशोर  व्यवहार गर्छन् र आफूलाई पूर्ण रूपमा विकसित गरे र इस्राएली शासकलाई उनको शिक्षा इस्राएलका परमेश्वरको शासन को राज्य मा प्राप्त गर्ने इच्छा गर्नुभयो. –जीवन भण्डारी (७) आर्थिक तथा सामाजिक विकासको मूल
182,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर , युवा, महिला, प्रौढ, वृद्धहरू सबै खालका मानसिक तनाव कम गर्नका लागि सक्षम रहेको बताए । मनोचिकित्सकले सुझाएका यी तथ्यहरूको सहयोगबाट बालबालिकालाई छिट्टै मुक्त गर्न सकिन्छ भन्ने विषयमा एउटा अवधारणा अघि सारेका हुन् ।"
183,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,आफ्नो शिक्षकहरूसँग किशोर -किशोरीहरूलाई उनीहरूको लागि एक उत्प्रेरित गर्नेछ। आज कै यो मन्दिर जहाँ बाट नै हामी सबैसंग भलाकुसारी गरी कैयौ रमायौ _ यो पोष्टलाई शेयर गर्नुहोस् ट्वीटर
184,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर  र किशोरीहरूले बिताएको समयको बर्बादी हो । मङपुमा पहिलो पल्ट नेपाली कला संस्कृतिको संरक्षणको लागी आयोजित महोत्सवमा करिब पाँच लाख रुपैंया बराबरको खाना, कपडा र जुत्ताहरु उपलब्ध गराइएको आयोजक खिमकुमारी"
185,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर ावस्थादेखि नै शिक्षा र व्यक्तित्व विकासका लागि विभिन्न प्रशिक्षण तथा तालिममा सहकार्य गर्दै आइरहेका थ्ेलका विद्यार्थी थिए । तर, ती तालीममा सहभागी विद्यार्थीलाई नै उनीहरूले नै तालिम दिने गर्दथे । र, उनीहरूले आफ्नै पाठ्यक्रममा प्रशिक्षण दिन्थे"
186,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,आफ्नो शिक्षकहरूसँग किशोर हरूका लागि धेरै लामो र ठूलो समय। हाम्रो बारेमा नेपाली युवा क्रिकेटर सन्दीप लामिछानेले इन्डियन प्रिमियर लिग (आइपीएल)मा दिल्ली डेयर डेभिल्सबाट खेलेका छन् । दिल्ली डेयर डेभिल्सले सन्दीपलाई लगातार दोस्रो
187,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर ावस्थामा आफ्ना अभिभावकहरूसँग आफ्नो जीवन बिताएका हुन्छौं । तर उनीहरूले आफूसंग मात्र छ वा छैन, आफूले रोजेको स्कूलमा पनि त्यसरी नै बिताए भन्ने कुरामा हामी ढुक्क छैनौं । © २०१७ सर्वाधिकार सुरक्षित दैनिक"
188,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर ावस्थादेखिको उमेरसम्मका कुरा गरेर पनि अध्ययन र मनोरञ्जन लिन सकिन्छ । तर, उनीहरूलाई आफ्नो पढाइका लागि पनि ज्यादै अप्ठेरो पर्छ । यस अर्थमा अभिभावकहरूको मन निकै पराउँछ पनि । नेपाली सिनेमा यो पोष्ट"
189,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर –किशोरीहरूको दाँज्नुहोस् वा “ज” गर्नको लागि “सदा”. मलेखु (धादिङ), २३ असार। धादिङ जिल्लाको पर्यटकीय नगरी गुम्दीमा बुधबारबाट"
190,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर  अवस्थादेखि नै प्रेमसम्बन्ध रहँदै आएकोमा उनी चिन्ता व्यक्त गर्छन । तर उनको धारणामा त्यस्तो हुँदैन । उनी भन्छन्, ‘तर, म त्यो साथीलाई लिएर कुरा गर्न चाहन्छु । यो त प्रेम विवाहभन्दा पनि बढी कुरा हो । किनभने मैले "
191,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर ावस्थाको सुरु भएको थियो। यससँगै उनीहरूको व्यवहारले भविष्य अन्धकारमय हुने र यो अकूत सम्पत्ति नास भएर आउने कुरा पनि थाहा पाउन सकिन्छ। किशोरावस्थामा प्रायः सबै प्रकारका किशोरावस्थाका व्यक्ति, किशोरावस्थामा हुने सबै प्रकारका"
192,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,आफ्नो शिक्षकहरूसँग किशोर ावस्थामा भेट गराइरहनुका साथै अध्ययन पनि नियमित गराउन सकेमा नतिजा हात लाग्दैन । यसको साथै यसले विद्यार्थीको भविष्य सुरक्षित पनि गराउँछ। ० अहिले संविधान संशोधनको कुरा बढी उठेको छ । यस विषयमा कुरा अघि बढ्छ भन्ने कुरा
193,Sakonii/distilgpt2-nepali,आफ्नो शिक्षकहरूसँग किशोर ,"आफ्नो शिक्षकहरूसँग किशोर वयमा प्रतिस्पर्धा गर्दै आइरहेका थिए । पछि उनी यो स्पर्धालाई लिएर आएका थिए, जसको नतिजा एक प्रकारले ज्यादै राम्रो रह्यो । जुन कुरा उनी पहिले नै सम्झन्छन् । उनी अब उनको लागि एक वर्ष समय पनि टिकेन । जसले आज यो"
